id,original_title,genres,budget,revenue,vote_average,vote_count
1969,bandidas,"['Action', 'Comedy', 'Western', 'Crime']",35000000.0,10496317.0,5.8,319.0
13275,annapolis,['Drama'],26000000.0,17496992.0,6.0,94.0
11565,big mommas house 2,"['Comedy', 'Crime']",40000000.0,138259062.0,5.4,376.0
11283,nanny mcphee,"['Fantasy', 'Comedy', 'Family']",25000000.0,122489822.0,6.4,742.0
9286,final destination 3,"['Horror', 'Mystery']",25000000.0,117719158.0,5.8,1000.0
292,dave chappelles block party,"['Comedy', 'Documentary', 'Music']",3000000.0,11718595.0,6.5,29.0
33061,troll,"['Fantasy', 'Horror']",1100000.0,5450815.0,4.9,60.0
9975,curious george,"['Adventure', 'Animation', 'Comedy', 'Family']",50000000.0,69834815.0,6.1,109.0
9754,firewall,['Thriller'],45000000.0,82800000.0,5.6,270.0
10053,when a stranger calls,"['Horror', 'Thriller']",15000000.0,66966987.0,5.4,273.0
10263,tamara,"['Fantasy', 'Horror', 'Thriller']",4750000.0,206871.0,5.1,64.0
9959,freedomland,"['Drama', 'Thriller', 'Crime', 'Mystery']",37665000.0,14655628.0,5.2,71.0
14256,winter passing,"['Comedy', 'Drama']",3500000.0,113783.0,6.7,28.0
9036,eight below,"['Adventure', 'Drama', 'Family']",40000000.0,120455994.0,6.7,553.0
10073,date movie,['Comedy'],20000000.0,48548426.0,3.6,225.0
7304,running scared,"['Action', 'Crime', 'Drama', 'Thriller']",17000000.0,9500000.0,7.0,332.0
16781,madeas family reunion,"['Drama', 'Comedy', 'Romance']",6000000.0,57231524.0,6.0,77.0
9920,ultraviolet,"['Science Fiction', 'Action', 'Thriller']",30000000.0,31070211.0,4.8,468.0
10025,just my luck,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",28000000.0,38159905.0,5.8,512.0
9682,pulse,"['Horror', 'Thriller']",38000000.0,29907685.0,5.0,154.0
2207,16 blocks,"['Action', 'Adventure', 'Crime', 'Thriller']",55000000.0,65664721.0,6.2,675.0
6877,failure to launch,['Comedy'],50000000.0,128406887.0,5.5,407.0
950,ice age the meltdown,"['Animation', 'Family', 'Comedy', 'Adventure']",80000000.0,660940780.0,6.5,3034.0
752,v for vendetta,"['Action', 'Thriller', 'Fantasy']",54000000.0,132511035.0,7.7,4562.0
9655,shes the man,"['Comedy', 'Drama', 'Family', 'Romance']",20000000.0,33889159.0,6.4,691.0
9388,thank you for smoking,"['Comedy', 'Drama']",6500000.0,24793509.0,7.1,670.0
9950,find me guilty,['Drama'],13000000.0,2636637.0,6.5,139.0
388,inside man,"['Crime', 'Drama', 'Thriller']",45000000.0,184376254.0,7.3,1671.0
868,tsotsi,"['Crime', 'Drama']",3000000.0,9879971.0,6.9,96.0
14191,aquamarine,"['Fantasy', 'Romance', 'Family', 'Comedy']",12000000.0,23006849.0,5.8,372.0
18009,leprechaun 2,"['Comedy', 'Horror']",2000000.0,2260622.0,4.8,51.0
1379,laitakaupungin valot,"['Crime', 'Drama']",1380000.0,1615018.0,6.6,27.0
9792,the hills have eyes,"['Horror', 'Thriller']",15000000.0,69623713.0,6.1,726.0
10067,the shaggy dog,"['Comedy', 'Family']",50000000.0,61112916.0,4.5,138.0
46828,son of the pink panther,['Comedy'],25000000.0,2438031.0,3.8,44.0
582,das leben der anderen,"['Drama', 'Thriller']",2000000.0,70000000.0,7.9,977.0
12763,take the lead,['Music'],30000000.0,34742066.0,6.6,171.0
186,lucky number slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']",27000000.0,56308881.0,7.4,1356.0
219,volver,"['Comedy', 'Drama', 'Romance']",12899867.0,85582407.0,7.3,419.0
13751,akeelah and the bee,['Drama'],8000000.0,18948425.0,6.7,85.0
10069,stay alive,"['Horror', 'Thriller']",9000000.0,27105095.0,5.3,157.0
3093,basic instinct 2,"['Crime', 'Mystery', 'Thriller']",70000000.0,38629478.0,4.6,183.0
9270,brick,"['Drama', 'Mystery']",475000.0,3919254.0,6.8,366.0
13960,atl,['Drama'],20000000.0,21170563.0,6.0,33.0
9389,renaissance,"['Action', 'Animation', 'Science Fiction']",18000000.0,1831348.0,6.7,78.0
8998,friends with money,"['Comedy', 'Drama', 'Romance']",6500000.0,13368437.0,5.1,132.0
4257,scary movie 4,['Comedy'],45000000.0,178262620.0,5.3,779.0
2652,hard candy,"['Drama', 'Thriller']",950000.0,7022209.0,6.8,726.0
39045,pinocchio and the emperor of the night,"['Animation', 'Adventure', 'Family']",8000000.0,3261638.0,5.3,4.0
5820,the sentinel,"['Action', 'Thriller', 'Crime']",60000000.0,77920346.0,5.8,230.0
9904,the wild,"['Family', 'Animation']",80000000.0,37384046.0,5.1,246.0
588,silent hill,"['Horror', 'Mystery']",50000000.0,97607453.0,6.3,1093.0
17247,batalla en el cielo,['Drama'],1601792.0,253527.0,5.6,24.0
9310,american dreamz,"['Comedy', 'Drama', 'Family']",17000000.0,7314027.0,4.9,97.0
35545,mata hari,"['Drama', 'Action', 'Thriller', 'Romance']",558000.0,2227000.0,6.1,9.0
8982,ต้มยำกุ้ง,"['Action', 'Crime', 'Drama', 'Thriller']",6000000.0,27165581.0,6.8,171.0
956,mission impossible iii,"['Adventure', 'Action', 'Thriller']",150000000.0,397850012.0,6.5,2062.0
9530,rv,['Comedy'],50000000.0,87528173.0,5.6,503.0
9829,united 93,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",15000000.0,76286096.0,6.9,377.0
7870,down in the valley,"['Drama', 'Romance']",8000000.0,852872.0,6.0,64.0
7518,over the hedge,"['Comedy', 'Animation', 'Family']",80000000.0,343397247.0,6.3,1116.0
503,poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']",160000000.0,181674817.0,5.5,594.0
591,the da vinci code,"['Thriller', 'Mystery']",125000000.0,767820459.0,6.5,2773.0
36668,xmen the last stand,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",210000000.0,459359555.0,6.3,3581.0
9767,the breakup,"['Romance', 'Comedy']",52000000.0,204999686.0,5.6,851.0
18164,twelve and holding,['Drama'],400000.0,95687.0,7.0,20.0
920,cars,"['Animation', 'Adventure', 'Comedy', 'Family']",120000000.0,461983149.0,6.6,3991.0
9700,the lost city,"['Drama', 'Romance']",9600000.0,4386236.0,5.9,25.0
14167,standing still,"['Comedy', 'Drama', 'Romance']",1700000.0,12762.0,5.7,12.0
806,the omen,"['Drama', 'Horror', 'Thriller']",25000000.0,119188334.0,5.3,287.0
9353,nacho libre,"['Comedy', 'Family']",32000000.0,80197993.0,5.6,368.0
2044,the lake house,"['Romance', 'Drama', 'Mystery']",40000000.0,114830111.0,6.5,689.0
9339,click,"['Comedy', 'Drama', 'Fantasy', 'Romance']",82500000.0,237681299.0,6.0,2167.0
350,the devil wears prada,"['Comedy', 'Drama', 'Romance']",35000000.0,326551094.0,7.0,3198.0
58,pirates of the caribbean dead mans chest,"['Adventure', 'Fantasy', 'Action']",200000000.0,1065659812.0,7.0,5380.0
1819,you me and dupree,"['Comedy', 'Romance']",54000000.0,130431368.0,5.4,421.0
2295,clerks ii,['Comedy'],5000000.0,26888376.0,6.9,407.0
9697,lady in the water,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",75000000.0,42285169.0,5.3,415.0
1887,marie antoinette,"['Drama', 'History']",40000000.0,60474340.0,6.5,662.0
13508,who killed the electric car,['Documentary'],1000000.0,1678874.0,7.2,59.0
1781,an inconvenient truth,['Documentary'],1000000.0,46243000.0,6.7,257.0
9615,the fast and the furious tokyo drift,"['Action', 'Crime', 'Drama', 'Thriller']",85000000.0,158468292.0,6.1,1749.0
1452,superman returns,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",270000000.0,391081192.0,5.4,1429.0
773,little miss sunshine,"['Comedy', 'Drama']",8000000.0,100523181.0,7.5,1728.0
36576,curse of the pink panther,"['Crime', 'Comedy']",11000000.0,4491986.0,3.6,42.0
1164,babel,['Drama'],25000000.0,135330182.0,6.9,1083.0
31915,prophecy,"['Horror', 'Science Fiction']",12000000.0,54000000.0,5.4,25.0
9072,little man,"['Comedy', 'Crime']",64000000.0,101595121.0,5.3,269.0
9297,monster house,"['Animation', 'Comedy', 'Family', 'Fantasy']",75000000.0,140175006.0,6.3,912.0
326,snakes on a plane,"['Action', 'Crime', 'Horror', 'Thriller']",33000000.0,62022014.0,5.1,504.0
512,scoop,"['Comedy', 'Mystery']",4000000.0,31584901.0,6.4,435.0
9718,talladega nights the ballad of ricky bobby,['Comedy'],72500000.0,162966177.0,6.2,497.0
1593,night at the museum,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",110000000.0,574480841.0,6.4,2949.0
1852,world trade center,"['Drama', 'History', 'Thriller']",63000000.0,162945894.0,5.9,461.0
1262,stranger than fiction,"['Comedy', 'Drama', 'Fantasy', 'Romance']",30000000.0,53653224.0,7.1,743.0
43610,the valley of decision,['Drama'],2160000.0,9132000.0,5.8,4.0
82,miami vice,"['Action', 'Adventure', 'Crime', 'Thriller']",135000000.0,163794509.0,5.7,494.0
1402,the pursuit of happyness,['Drama'],55000000.0,307077295.0,7.7,2607.0
9293,john tucker must die,['Comedy'],18000000.0,41009669.0,5.9,375.0
9906,the ant bully,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",50000000.0,55181129.0,5.5,375.0
47880,mrs palfrey at the claremont,"['Comedy', 'Drama']",750000.0,1720953.0,6.8,10.0
1948,crank,"['Action', 'Thriller', 'Crime']",12000000.0,42931041.0,6.6,1172.0
77221,black gold,"['Adventure', 'Drama']",40000000.0,5446000.0,5.9,77.0
5289,chaos,"['Drama', 'Action', 'Crime']",20000000.0,10289.0,6.1,278.0
9907,barnyard,"['Animation', 'Comedy', 'Family']",51000000.0,72779000.0,5.3,230.0
9762,step up,"['Music', 'Drama', 'Romance', 'Crime']",12000000.0,114194847.0,6.7,1092.0
14113,zoom,"['Family', 'Fantasy', 'Comedy']",35000000.0,12506188.0,4.9,140.0
15049,bon cop bad cop,"['Action', 'Comedy', 'Crime']",8000000.0,12671300.0,6.5,43.0
7859,half nelson,['Drama'],700000.0,4911725.0,6.5,243.0
11559,tideland,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction']",12000000.0,566611.0,6.3,147.0
59964,cabin in the sky,"['Fantasy', 'Music']",662141.0,1606624.0,7.1,8.0
9788,accepted,['Comedy'],23000000.0,38505009.0,6.2,412.0
1491,the illusionist,"['Fantasy', 'Drama', 'Thriller', 'Romance']",40000000.0,86915017.0,7.1,1657.0
1165,the queen,['Drama'],15000000.0,123384128.0,6.8,344.0
9988,beerfest,['Comedy'],17500000.0,19179969.0,5.8,173.0
9708,the wicker man,"['Mystery', 'Thriller', 'Horror']",40000000.0,38755073.0,4.0,355.0
14351,crossover,"['Action', 'Adventure', 'Drama']",5800000.0,7000000.0,4.2,10.0
9813,the quiet,"['Drama', 'Thriller']",900000.0,381420.0,6.1,73.0
1116,the wind that shakes the barley,"['Drama', 'History', 'War']",6500000.0,22889018.0,7.1,155.0
9954,the covenant,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",20000000.0,37597471.0,5.2,295.0
13075,sherrybaby,['Drama'],2000000.0,622806.0,6.3,43.0
7512,idiocracy,"['Adventure', 'Comedy', 'Science Fiction']",30000000.0,495303.0,6.3,681.0
1381,the fountain,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",35000000.0,15304890.0,6.8,852.0
300,la science des rêves,"['Comedy', 'Drama', 'Fantasy']",6000000.0,9524340.0,6.8,253.0
16411,tau man ji d,"['Action', 'Crime', 'Thriller', 'Drama']",1549000.0,7096000.0,6.3,46.0
9676,the black dahlia,['Drama'],50000000.0,49111202.0,5.7,292.0
9766,gridiron gang,"['Action', 'Adventure', 'Crime', 'Drama']",30000000.0,41480851.0,6.6,210.0
5721,vixen,"['Comedy', 'Drama', 'Romance']",76000.0,6000000.0,5.5,16.0
1579,apocalypto,"['Action', 'Adventure', 'Drama', 'Thriller']",40000000.0,120175290.0,7.3,1252.0
9664,flyboys,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",60000000.0,17800000.0,6.3,274.0
12094,jackass number two,"['Action', 'Comedy', 'Documentary']",11000000.0,72778712.0,6.4,306.0
1717,all the kings men,"['Drama', 'Thriller']",55000000.0,9450897.0,5.7,95.0
15624,conversations with other women,"['Drama', 'Romance']",450000.0,973525.0,6.2,38.0
496,borat cultural learnings of america for make benefit glorious nation of kazakhstan,['Comedy'],18000000.0,261572744.0,6.5,1617.0
1417,el laberinto del fauno,"['Fantasy', 'Drama', 'War']",19000000.0,83258226.0,7.6,3122.0
4643,the guardian,"['Action', 'Adventure', 'Drama']",70000000.0,55011732.0,6.8,394.0
7484,open season,"['Adventure', 'Animation', 'Family']",85000000.0,197309027.0,6.1,676.0
9842,school for scoundrels,"['Comedy', 'Drama', 'Romance']",20000000.0,17807569.0,5.6,112.0
1422,the departed,"['Drama', 'Thriller', 'Crime']",90000000.0,289847354.0,7.9,4455.0
9794,employee of the month,"['Comedy', 'Romance']",12000000.0,38368909.0,5.4,156.0
9978,stormbreaker,"['Adventure', 'Action', 'Family']",40000000.0,23937870.0,5.1,219.0
7510,running with scissors,"['Drama', 'Comedy']",12000000.0,6754898.0,5.8,80.0
1975,the grudge 2,"['Horror', 'Thriller']",20000000.0,39143839.0,5.3,288.0
9895,man of the year,"['Comedy', 'Drama', 'Romance', 'Thriller']",20000000.0,41237648.0,5.8,129.0
8975,the marine,"['Action', 'Adventure', 'Drama', 'Thriller']",20000000.0,22165608.0,5.0,165.0
9672,infamous,['Drama'],13000000.0,1151330.0,6.4,60.0
15005,one night with the king,['Drama'],20000000.0,13391174.0,6.1,12.0
1440,little children,"['Romance', 'Drama']",26000000.0,14821658.0,6.9,243.0
28932,fist,"['Drama', 'Action']",11.0,11.0,6.5,30.0
18925,facing the giants,['Drama'],100000.0,10178331.0,6.6,64.0
1523,the last king of scotland,['Drama'],6000000.0,48027970.0,7.4,568.0
1378,shortbus,"['Romance', 'Drama', 'Comedy']",2000000.0,5179037.0,6.3,141.0
9693,children of men,"['Drama', 'Action', 'Thriller', 'Science Fiction']",76000000.0,69959751.0,7.4,2120.0
1124,the prestige,"['Drama', 'Mystery', 'Thriller']",40000000.0,109676311.0,8.0,4510.0
3683,flags of our fathers,"['War', 'Drama', 'History']",90000000.0,65900249.0,6.7,532.0
14012,flicka,['Drama'],15000000.0,21000000.0,6.1,52.0
14097,9 рота,"['Drama', 'History', 'War', 'Action']",9500000.0,24000000.0,6.8,65.0
214,saw iii,"['Horror', 'Thriller', 'Crime']",10000000.0,163876815.0,6.1,1104.0
21173,death of a president,"['Documentary', 'Drama', 'Science Fiction']",2000000.0,167000.0,5.7,18.0
43884,the charge of the light brigade,"['Action', 'Adventure', 'Drama', 'War']",1200000.0,2736000.0,6.8,18.0
11619,flushed away,"['Adventure', 'Animation', 'Comedy', 'Family']",149000000.0,64459316.0,6.0,909.0
1427,perfume the story of a murderer,"['Crime', 'Fantasy', 'Drama']",50000000.0,132180323.0,7.1,1198.0
13767,the santa clause 3 the escape clause,"['Comedy', 'Family', 'Adventure']",12000000.0,84500122.0,5.0,241.0
9726,a good year,"['Comedy', 'Drama', 'Romance']",35000000.0,42064105.0,6.5,360.0
10093,the return,"['Drama', 'Horror', 'Thriller']",15000000.0,11992014.0,5.1,61.0
14799,for your consideration,"['Comedy', 'Drama']",12000000.0,5542025.0,5.9,44.0
36557,casino royale,"['Adventure', 'Action', 'Thriller']",150000000.0,599045960.0,7.3,3930.0
9836,happy feet,"['Animation', 'Comedy']",100000000.0,384335608.0,5.9,1457.0
9809,lets go to prison,"['Comedy', 'Crime']",4000000.0,4630045.0,5.5,70.0
7551,déjà vu,"['Action', 'Thriller', 'Science Fiction']",75000000.0,180557550.0,6.6,1519.0
1581,the holiday,"['Comedy', 'Romance']",85000000.0,194168700.0,6.7,1259.0
313,snow cake,"['Romance', 'Drama']",12000000.0,1381665.0,7.3,51.0
7873,harsh times,"['Crime', 'Drama', 'Thriller', 'Action']",2000000.0,5967038.0,6.3,198.0
2179,tenacious d in the pick of destiny,"['Comedy', 'Music']",22000000.0,13405595.0,6.5,419.0
1372,blood diamond,"['Drama', 'Thriller', 'Action']",100000000.0,170877916.0,7.4,2344.0
9986,charlottes web,"['Comedy', 'Family', 'Fantasy']",85000000.0,144000000.0,5.8,300.0
2486,eragon,"['Fantasy', 'Action', 'Adventure', 'Family']",100000000.0,249288105.0,4.9,990.0
1246,rocky balboa,['Drama'],24000000.0,155721132.0,6.5,858.0
18615,fur an imaginary portrait of diane arbus,"['Drama', 'Mystery', 'Romance']",16800000.0,2281089.0,5.8,73.0
12795,another gay movie,"['Comedy', 'Romance']",500000.0,745327.0,5.2,48.0
11170,we are marshall,['Drama'],65000000.0,43545364.0,6.7,189.0
1247,the good shepherd,"['Drama', 'Thriller', 'History']",85000000.0,59908565.0,6.3,342.0
1125,dreamgirls,['Drama'],70000000.0,154937680.0,6.6,292.0
1646,freedom writers,"['Crime', 'Drama']",21000000.0,41170784.0,7.6,368.0
8618,the history boys,"['Comedy', 'Drama']",4000000.0,13401952.0,6.6,66.0
1259,notes on a scandal,"['Drama', 'Romance']",15000000.0,49469904.0,6.9,239.0
9053,doa dead or alive,"['Adventure', 'Action', 'Thriller']",21000000.0,480314.0,5.0,207.0
182,the good german,"['War', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",32000000.0,5914908.0,5.9,87.0
1251,letters from iwo jima,"['Action', 'Adventure', 'Drama', 'War']",19000000.0,68673228.0,7.2,553.0
9656,black christmas,"['Horror', 'Thriller']",9000000.0,21510851.0,4.8,119.0
5393,happily never after,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",47000000.0,38085778.0,4.6,108.0
14396,code name the cleaner,"['Action', 'Comedy', 'Crime']",20000000.0,10337477.0,4.7,78.0
1931,stomp the yard,"['Drama', 'Music']",13000000.0,75511123.0,6.1,90.0
13967,miss potter,"['Drama', 'Family', 'Romance']",30000000.0,35078241.0,6.3,143.0
9992,arthur et les minimoys,"['Adventure', 'Fantasy', 'Animation', 'Family']",86000000.0,107944236.0,6.0,663.0
8398,the hitcher,"['Action', 'Horror', 'Crime']",10000000.0,25399945.0,5.6,253.0
1265,bridge to terabithia,"['Adventure', 'Drama', 'Family']",60000000.0,137587063.0,7.0,1146.0
27432,killer of sheep,['Drama'],100000.0,362222.0,6.5,27.0
10758,waitress,['Comedy'],2000000.0,22179430.0,6.6,132.0
13668,catch and release,"['Comedy', 'Drama', 'Romance']",25000000.0,16158487.0,5.8,109.0
7516,smokin aces,"['Action', 'Comedy', 'Crime', 'Thriller']",17000000.0,57103895.0,6.4,541.0
9760,epic movie,"['Action', 'Adventure', 'Comedy']",20000000.0,86865564.0,3.2,334.0
9966,the messengers,"['Mystery', 'Thriller', 'Horror']",16000000.0,1109660.0,5.6,216.0
1248,hannibal rising,"['Crime', 'Drama', 'Thriller']",50000000.0,82169884.0,6.0,666.0
9757,norbit,['Comedy'],60000000.0,95673607.0,5.0,434.0
2062,ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']",150000000.0,623722818.0,7.5,4510.0
2266,paris je taime,"['Drama', 'Romance']",13000000.0,4857367.0,6.7,213.0
5172,the astronaut farmer,"['Adventure', 'Comedy', 'Drama', 'Science Fiction']",13000000.0,11130889.0,6.2,124.0
37725,its a boy girl thing,"['Comedy', 'Fantasy', 'Romance']",15500000.0,7385434.0,6.3,279.0
40973,myra breckinridge,"['Comedy', 'Drama']",5000000.0,3000000.0,4.8,9.0
2016,indigènes,"['Drama', 'History', 'War']",14500000.0,22963701.0,6.7,96.0
9828,unknown,"['Crime', 'Drama', 'Mystery', 'Thriller']",3700000.0,3338228.0,6.4,116.0
9958,trailer park boys the movie,['Comedy'],5000000.0,3833507.0,6.8,53.0
1250,ghost rider,"['Thriller', 'Action', 'Fantasy', 'Horror']",110000000.0,228738393.0,5.2,1754.0
16555,daddys little girls,"['Comedy', 'Drama', 'Romance']",10000000.0,31609243.0,6.6,19.0
11172,music and lyrics,"['Comedy', 'Music', 'Romance']",40000000.0,145896422.0,6.2,569.0
3594,the number 23,"['Thriller', 'Drama', 'Mystery']",30000000.0,77566815.0,6.3,1045.0
10090,reno 911 miami,"['Action', 'Adventure', 'Comedy', 'Crime']",10000000.0,20342161.0,5.6,72.0
7874,black snake moan,['Drama'],15000000.0,10903846.0,6.6,247.0
13185,kidulthood,['Drama'],994000.0,165000.0,6.2,61.0
4638,hot fuzz,"['Crime', 'Action', 'Comedy']",12000000.0,80573774.0,7.4,2252.0
1738,next,"['Action', 'Science Fiction', 'Thriller']",70000000.0,76066841.0,5.9,880.0
14375,romanzo criminale,['Drama'],818418.0,4851244.0,7.3,112.0
31659,wise guys,"['Comedy', 'Crime']",13000000.0,8475466.0,6.1,26.0
1949,zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']",65000000.0,84785914.0,7.3,2080.0
41393,zyzzyx road,['Thriller'],2000000.0,30.0,4.0,4.0
1271,300,"['Action', 'Adventure', 'War']",65000000.0,422610419.0,7.0,5092.0
14055,starter for 10,"['Drama', 'Comedy', 'Romance']",8.0,21.0,6.7,131.0
1255,괴물,"['Horror', 'Drama', 'Science Fiction']",11000000.0,88489643.0,6.7,546.0
2977,becoming jane,"['Drama', 'Romance']",16500000.0,37311672.0,6.9,325.0
16727,the namesake,['Drama'],12000000.0,20138836.0,6.8,50.0
14434,i think i love my wife,"['Comedy', 'Romance']",11000000.0,13196245.0,5.0,56.0
9963,premonition,"['Thriller', 'Drama', 'Mystery']",20000000.0,84146832.0,5.8,391.0
14001,dead silence,['Horror'],20000000.0,22217407.0,6.2,533.0
2355,reign over me,['Drama'],20000000.0,22222308.0,7.1,340.0
7485,shooter,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",61000000.0,95696996.0,6.9,1495.0
1273,tmnt,"['Adventure', 'Animation', 'Comedy', 'Family']",34000000.0,95608995.0,6.0,349.0
9075,zwartboek,"['Drama', 'Thriller', 'War']",21000000.0,26193068.0,7.2,288.0
8270,the lookout,"['Crime', 'Drama', 'Thriller']",16000000.0,5367030.0,6.6,209.0
1683,the reaping,"['Thriller', 'Horror']",40000000.0,62771059.0,5.4,209.0
1267,meet the robinsons,"['Animation', 'Comedy', 'Family']",150000000.0,169332978.0,6.7,787.0
13249,seraphim falls,"['Western', 'Drama']",18000000.0,1196307.0,6.4,147.0
1272,sunshine,"['Science Fiction', 'Thriller']",50000000.0,32017803.0,7.0,1210.0
9903,the hoax,"['Comedy', 'Drama']",25000000.0,11772461.0,6.4,60.0
11515,goyas ghosts,['Drama'],50000000.0,9448082.0,6.6,100.0
7183,perfect stranger,"['Crime', 'Drama', 'Mystery', 'Thriller']",60795000.0,73090611.0,5.4,242.0
8271,disturbia,"['Thriller', 'Drama', 'Mystery']",20000000.0,117760134.0,6.6,1038.0
1534,pathfinder,['Adventure'],45000000.0,30822861.0,5.4,173.0
18777,slow burn,"['Mystery', 'Crime', 'Drama', 'Thriller']",15500000.0,1237615.0,5.5,16.0
1441,the contract,"['Drama', 'Action', 'Thriller', 'Crime']",25000000.0,5549200.0,5.5,152.0
10294,vacancy,"['Horror', 'Thriller']",19000000.0,35300645.0,6.0,406.0
13067,in the land of women,"['Romance', 'Comedy', 'Drama']",10000000.0,17500000.0,5.8,163.0
1268,mr beans holiday,"['Family', 'Comedy']",25000000.0,229736344.0,6.1,682.0
9785,the invisible,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",30000000.0,26810113.0,6.0,148.0
559,spiderman 3,"['Fantasy', 'Action', 'Adventure']",258000000.0,890871626.0,5.9,3687.0
37933,ゲド戦記,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction']",22000000.0,68000000.0,6.5,278.0
49081,maurice richard,['Drama'],8000000.0,2019009.0,6.1,17.0
2269,дневной дозор,"['Fantasy', 'Horror']",4200000.0,38862717.0,6.2,170.0
11798,this is england,"['Drama', 'Crime']",2380000.0,8176544.0,7.4,370.0
4964,knocked up,"['Comedy', 'Romance', 'Drama']",30000000.0,219076518.0,6.2,1255.0
2976,hairspray,"['Family', 'Comedy', 'Music', 'Romance']",50000000.0,90450008.0,6.5,738.0
1562,28 weeks later,"['Horror', 'Thriller', 'Science Fiction']",15000000.0,64238440.0,6.5,1225.0
810,shrek the third,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",160000000.0,798958165.0,6.0,2355.0
5723,once,"['Drama', 'Music', 'Romance']",160000.0,20710513.0,7.4,457.0
285,pirates of the caribbean at worlds end,"['Adventure', 'Fantasy', 'Action']",300000000.0,961000000.0,6.9,4627.0
12526,bug,"['Horror', 'Thriller']",4000000.0,8059140.0,6.0,167.0
3432,mr brooks,"['Drama', 'Crime', 'Mystery', 'Thriller']",20000000.0,41637263.0,6.8,543.0
15568,gracie,['Drama'],9000000.0,2955039.0,6.0,17.0
3489,88 minutes,"['Crime', 'Mystery', 'Thriller']",30000000.0,16930884.0,5.7,323.0
298,oceans thirteen,"['Crime', 'Thriller']",85000000.0,311312624.0,6.5,2040.0
14064,ten canoes,"['Adventure', 'Comedy', 'Drama']",2000000.0,300000.0,6.7,21.0
18206,alone with her,"['Crime', 'Drama', 'Romance', 'Thriller']",1000000.0,10018.0,6.2,20.0
1691,hostel part ii,['Horror'],10200000.0,35619521.0,5.6,464.0
9408,surfs up,"['Animation', 'Comedy', 'Family']",85000000.0,149044513.0,5.9,616.0
1979,4 rise of the silver surfer,"['Adventure', 'Fantasy', 'Action', 'Thriller']",130000000.0,289047763.0,5.4,2648.0
10288,fido,"['Romance', 'Comedy', 'Drama', 'Horror']",8000000.0,426224.0,6.6,137.0
1991,death proof,"['Action', 'Thriller']",25000000.0,25037897.0,6.7,1359.0
43353,robot monster,['Science Fiction'],16000.0,1000000.0,3.5,17.0
9952,rescue dawn,"['Adventure', 'Drama', 'War']",10000000.0,7177143.0,6.9,339.0
17320,the tv set,['Comedy'],2000000.0,265198.0,6.0,19.0
54934,swoon,['Drama'],250000.0,340147.0,5.9,8.0
2359,sicko,['Documentary'],9000000.0,24538513.0,7.3,241.0
442,populärmusik från vittula,"['Comedy', 'Drama']",2224000.0,28000000.0,6.0,17.0
1988,a mighty heart,"['Drama', 'Thriller']",16000000.0,18928871.0,6.7,97.0
3021,1408,"['Horror', 'Thriller']",25000000.0,94679598.0,6.5,1372.0
2196,death at a funeral,"['Comedy', 'Drama']",9000000.0,46.0,6.9,508.0
1571,live free or die hard,"['Action', 'Thriller']",110000000.0,383531464.0,6.4,2122.0
2959,license to wed,['Comedy'],35000000.0,69307224.0,5.3,258.0
2698,evan almighty,"['Fantasy', 'Comedy', 'Family']",175000000.0,173000000.0,5.3,1194.0
1858,transformers,"['Adventure', 'Science Fiction', 'Action']",150000000.0,709709780.0,6.6,4113.0
14125,captivity,"['Crime', 'Horror', 'Thriller']",17000000.0,2626800.0,4.4,134.0
675,harry potter and the order of the phoenix,"['Adventure', 'Fantasy', 'Family', 'Mystery']",150000000.0,938212738.0,7.4,5633.0
3563,i now pronounce you chuck  larry,"['Comedy', 'Romance']",85000000.0,186072214.0,5.8,640.0
2270,stardust,"['Adventure', 'Fantasy', 'Romance', 'Family']",70000000.0,135560026.0,7.2,1215.0
35,the simpsons movie,"['Animation', 'Comedy', 'Family']",75000000.0,527068851.0,6.9,2335.0
5857,i know who killed me,"['Crime', 'Horror', 'Mystery', 'Thriller']",12000000.0,9620399.0,4.0,81.0
3638,no reservations,['Comedy'],28000000.0,92601050.0,6.1,336.0
2503,the bourne ultimatum,"['Action', 'Drama', 'Mystery', 'Thriller']",70000000.0,442824138.0,7.3,2938.0
